original_text,english_text
"Redes sociales, página de Minfin, Diario de Centroamérica, entre otros.","Social media, the Minfin website, Diario de Centroamerica, among others."
Regular data cleaning performed annually. Harmonization currently being developed.,Regular data cleaning performed annually. Harmonization currently being developed.
Regular reports and presentations are shared within relevant government departments.,Regular reports and presentations are shared within relevant government departments.
Rendición de cuentas: https://www.gub.uy/direccion-general-impositiva/sites/direccion-general-impositiva/files/2023-12/Gasto%2Btributario%2BRR%2BCC%2B2014-2017%20%281%29.pdf Principales informes y estadísticas: https://www.gub.uy/direccion-general-impositiva/datos-y-estadisticas/estadisticas Instructivos para formularios: https://www.gub.uy/direccion-general-impositiva/tematica/guias-formularios Guías audiovisuales de como llenar formularios de impuestos: https://www.youtube.com/watch?v=O12KKA0LXEU&t=5s https://www.youtube.com/watch?v=swRc2tPYE3s&t=21s https://www.youtube.com/watch?v=rnCLLMGEf2s,Accountability report: https://www.gub.uy/direccion-general-impositiva/sites/direccion-general-impositiva/files/2023-12/Gasto%2Btributario%2BRR%2BCC%2B2014-2017%20%281%29.pdf Main reports and statistics: https://www.gub.uy/direccion-general-impositiva/datos-y-estadisticas/estadisticas Instructions for forms: https://www.gub.uy/direccion-general-impositiva/tematica/guias-formularios Audiovisual guides on how to fill out tax forms: https://www.youtube.com/watch?v=O12KKA0LXEU&t=5s https://www.youtube.com/watch?v=swRc2tPYE3s&t=21s https://www.youtube.com/watch?v=rnCLLMGEf2s
Revisiones periódicas de datos para los tableros que se publican,Periodic data reviews for the published dashboards
SIGPRET Plataforma de transparencia,SIGPRET Transparency Platform
SOCE: https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/ Contrataciones Abiertas Ecuador:  https://datosabiertos.compraspublicas.gob.ec/PLATAFORMA Contratación Pública en Cifras: https://portal.compraspublicas.gob.ec/sercop/contratacion-publica-en-cifras-2/,SOCE: https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/ Open Contracting Ecuador:  https://datosabiertos.compraspublicas.gob.ec/PLATAFORMA Public Procurement in Figures: https://portal.compraspublicas.gob.ec/sercop/contratacion-publica-en-cifras-2/
"SOCE: https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/ Contrataciones Abiertas Ecuador:  https://datosabiertos.compraspublicas.gob.ec/PLATAFORMA Contratación Pública en Cifras: https://portal.compraspublicas.gob.ec/sercop/contratacion-publica-en-cifras-2/ La respuesta es parcialmente digitalizado, porque aún se utlizan domentos en word, pdf, imagen, excel, csv, etc","SOCE: https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/ Open Contracting Ecuador:  https://datosabiertos.compraspublicas.gob.ec/PLATAFORMA Public Procurement in Figures: https://portal.compraspublicas.gob.ec/sercop/contratacion-publica-en-cifras-2/ The answer is 'partially digitized', because Word, PDF, image, Excel, CSV documents, etc. are still used"
"Scoring, perfilamiento, gestión de riesgos, inteligencia de negocios","Scoring, profiling, risk management, business intelligence"
Se aclara que respecto a la respuesta 6 se considera las impugnaciones registradas por las entidades en el SICOES,"It should be clarified that for answer 6, the appeals recorded by entities in SICOES are considered"
Se aplica el Modelo de Producción Estadística del Sistema Estadístico Nacional con rectoría del Instituto Nacional de Estadística y Censos (INEC).,"The Statistical Production Model of the National Statistical System, led by the National Institute of Statistics and Censuses (INEC), is applied."
Se aplican metodologías de concordancia y consistencia para el control de calidad de los datos.,Consistency and reconciliation methodologies are applied for data-quality control.
"Se colabora a requerimineto, pero no como parte de una estrategia.","Collaboration happens on request, but not as part of a strategy."
Se colabora con otras entidades pero no existe una estrategia formalmente definida.,"There is collaboration with other entities, but there is no formally defined strategy."
Se cuenta con diferentes modulos: SIMEGPR SIIS SINAR Sistema de Alerta Respuesta. Sub Sistema de Vigilancia de Mortalidad Materna. Sub Sistema de Vigilancia de Mortalidad Infantil. SISLOC. Modulo de VIH. SINOVAC. SIVAC. SALMI y otros mas,"There are different modules: SIMEGPR, SIIS, SINAR Response Alert System, Maternal Mortality Surveillance Subsystem, Infant Mortality Surveillance Subsystem, SISLOC, HIV Module, SINOVAC, SIVAC, SALMI, and others"
"Se cuenta con el Centro de Capacitación y Desarrollo (CECADES), de la Dirección General de Servicio Civil, es el órgano central del Subsistema de Capacitación y Desarrollo del Régimen de Servicio Civil. https://www.dgsc.go.cr/areas_cecades.html https://campus.dgsc.go.cr/","There is the Training and Development Center (CECADES), of the General Directorate of Civil Service, which is the central body of the Civil Service Regime's Training and Development Subsystem. https://www.dgsc.go.cr/areas_cecades.html https://campus.dgsc.go.cr/"
Se cuentan con 8 Manuales en el Sistema de Administración de Recursos Humanos -SARH- que respaldan los 8 Módulos que integran el Sistema Informático de Administración de Recursos Humanos -SIARH- e instructivos de uso para cada una de las aplicaciones existentes,"There are 8 Manuals in the Human Resources Administration System (SARH) supporting the 8 Modules that make up the Human Resources Administration Information System (SIARH), plus usage instructions for each of the existing applications"
"Se debe considerar que cada usuario de información educación tienen diferentes fines, necesidades y objetivos, por ejemplo, algunos usan los datos para asignar beneficios y políticas, y otros para estadística netamente.","It should be considered that each education-information user has different purposes, needs, and objectives; for example, some use the data to allocate benefits and policies, while others use it purely for statistics."
Se denomina SIAFSP y no se encuentra en su totalidad en versión Web,It is called SIAFSP and is not entirely available in a web version
"Se difunde información de los análisis realizados por medio de los sitios web oficiales del Ministerio de Salud y Caja Costarricense del Seguro Social a la ciudadanía; otros temas masivos de comunicación se manejan por medio de correos electrónicos institucionales, todo lo indicado según los planes de comunicación institucionales.","Information on the analyses carried out is disseminated to citizens through the official websites of the Ministry of Health and the Costa Rican Social Security Fund; other mass-communication topics are handled through institutional emails, all in accordance with institutional communication plans."
"Se establecen convenios de transferencia de información con el objetivo de desarrollar investigación con propósito de salud pública. Actualmente hay convenios vigentes con el Centro de Prevención y Control de Cáncer, Universidades (Universidad de Chile, Universidad Mayor, Universidad de la Frontera), instituciones públicas (Superintendencia de Seguridad Social, Ministerio de Educación, entre otras).","Information-sharing agreements are established with the aim of developing research for public-health purposes. There are currently active agreements with the Cancer Prevention and Control Center, universities (Universidad de Chile, Universidad Mayor, Universidad de la Frontera), and public institutions (Superintendency of Social Security, Ministry of Education, among others)."
"Se está trabajando en una nueva versión del observatorio de contrataciones públicas “PanamacompraenCifras” el cual contará con 3 tipos de tableros de analítica de datos (procesos de contratación, adjudicaciones y OCDS) además de un sistema de banderas rojas.","A new version of the public-procurement observatory 'PanamacompraenCifras' is being developed, which will include 3 types of data-analytics dashboards (contracting processes, awards, and OCDS) as well as a red-flags system."
"Se están realizando esfuerzas para incorporar modelos predictivos en Salud, se realizan esfuerzos de parte de la Caja Costarricense del Seguro Social en el desarrollo de modelos predictivos para diabetes mellitus e  infarto. A pesar de que el modelo predictitvo no esta incorporado en los procesos actuales, desde Salud los profesionales realizan esfuerzos específicos y se cuenta con la capacidad profesional para realizarlos, sin embargo, el principal problema es no contar con sistemas que permitan generar dichos modelos.","Efforts are being made to incorporate predictive models in Health; the Costa Rican Social Security Fund is working on developing predictive models for diabetes mellitus and heart attacks. Although the predictive model is not yet incorporated into current processes, health professionals are making specific efforts and there is the professional capacity to carry them out; however, the main problem is the lack of systems that allow such models to be generated."
Se ha formalizado en la nueva institucionalidad fiscal el aporte de un Consejo Fiscal Asesor y un Comité de Expertos.  https://www.gub.uy/ministerio-economia-finanzas/politicas-y-gestion/institucionalidad-fiscal,The new fiscal institutional framework has formalized the contribution of a Fiscal Advisory Council and a Committee of Experts.  https://www.gub.uy/ministerio-economia-finanzas/politicas-y-gestion/institucionalidad-fiscal
"Se procura realizar una depuración y actualización de la contenida en nuestros sistemas, y fuentes de información, con el fn de mantener la integridad de esta.","Efforts are made to clean and update the content of our systems and information sources, in order to maintain its integrity."
Se realiza a través de publicación de noticias en el sitio web de la Agencia:   https://www.gub.uy/agencia-reguladora-compras-estatales/ o con comunicación masiva a nuestras bases de contactos.,This is done through news publications on the Agency's website:  https://www.gub.uy/agencia-reguladora-compras-estatales/ or through mass communication to our contact lists.
"Se realizan convenios de colaboración para acceder a los datos educativos, por lo que se formalizan los canales y mecanismos.","Collaboration agreements are made to access education data, formalizing the channels and mechanisms."
Se realizan convenios de colaboración y de interoperación con diferentes actores del sistema. Desde universidades hasta establecimientos escolares. Contamos con plataforma de datos abiertos para que cualquier persona pueda utilizar la data educativa.,"Collaboration and interoperability agreements are made with different actors in the system, from universities to school facilities. We have an open data platform so that anyone can use the education data."
"Se realizan procesos regulares de revisión de calidad de datos que están documentados en normas técnicas. Por ejemplo, este documento describe el proceso de defunciones (https://repositoriodeis.minsal.cl/ContenidoSitioWeb2020/EstandaresNormativa/2023-10-19%20Res.%20Exenta%20N%C2%B01380%20Aprueba%20Proceso%20de%20Generaci%C3%B3n%20y%20Publicaci%C3%B3n%20de%20Informaci%C3%B3n%20de%20Defunciones%20_2517585.pdf)","Regular data-quality review processes are carried out, documented in technical standards. For example, this document describes the death-registration process (https://repositoriodeis.minsal.cl/ContenidoSitioWeb2020/EstandaresNormativa/2023-10-19%20Res.%20Exenta%20N%C2%B01380%20Aprueba%20Proceso%20de%20Generaci%C3%B3n%20y%20Publicaci%C3%B3n%20de%20Informaci%C3%B3n%20de%20Defunciones%20_2517585.pdf)"
Se tiene prevista una línea de evaluación y monitoreo para la identificación y gestión de riesgos vinculados a la calidad de la información.,There is a planned line of evaluation and monitoring for identifying and managing risks related to information quality.
"Sección  Evaluación y Transparencia Fiscal, Sitio Web institucional DIPRES http://www.dipres.cl/598/w3-propertyvalue-2131.html","Fiscal Evaluation and Transparency Section, DIPRES institutional website http://www.dipres.cl/598/w3-propertyvalue-2131.html"
"Si bien consideramos que cubrimos los 6 puntos mencionados en el q16, cabe aclarar que los mismos los podemos encontrar en diferentes sistemas.","While we believe we cover the 6 points mentioned in q16, it should be clarified that they can be found across different systems."
"Si bien dichos controles existen, es necesario realizar una revisión de los mismos a fin de garantizar la calidad del dato.","Although these controls exist, they need to be reviewed in order to guarantee data quality."
"Si bien la labor estadística es principalmente descriptiva, también se han realizado análisis de diagnóstico y análisis predictivos. Es importante mencionar que la información producida es utilizada por otros departamentos para generar diagnósticos y modelos predictivos. Un ejemplo de diagnósticos son los informes de mortalidad, incidencia y sobrevida del cáncer (http://epi.minsal.cl/mortalidad-incidencia-y-sobrevida-de-cancer/). Un ejemplo de análisis predictivo es el siguiente: predicción Campaña de invierno ISCI 16-05-2023.pdf","While statistical work is mainly descriptive, diagnostic and predictive analyses have also been carried out. It's worth mentioning that the information produced is used by other departments to generate diagnostics and predictive models. An example of diagnostics is the cancer mortality, incidence, and survival reports (http://epi.minsal.cl/mortalidad-incidencia-y-sobrevida-de-cancer/). An example of predictive analysis is the following: Winter Campaign prediction ISCI 16-05-2023.pdf"
Si bien no está limitada la posibilidad la necesidad hace que sean priorizados otros temas.,"While the possibility is not limited, need drives other topics to be prioritized."
Si bien no existen procesos de data cleansing si se trabaja en la mejora de los datos y su calidad mediante validaciones al ingreso y solicitudes de corrección.,"While there are no data-cleansing processes as such, work is done to improve data and its quality through input validations and correction requests."
"Si el proyecto cumple con las necesidades que se requieren solucionar en cualquier área del Minsa. Se gestiona con la Dirección de Finanzas el presupuesto o dependiendo de que Dirección de salud sea, puede que cuente con su propio presupuesto para financiar dicho proyecto siempre y cuando se cumpla con todos los requisitos.","If the project meets the needs required to be solved in any area of Minsa. The budget is managed with the Finance Directorate, or depending on which Health Directorate is involved, it may have its own budget to fund the project, as long as all requirements are met."
Sim. Algumas das iniciativas em andamento são a criação e divulgação de novas trilhas de capacitação e o lançamento de premiação em infraestrutura nacional de dados (IND). Ambas iniciativas têm a análise de dados como um dos eixos contemplados.,Yes. Some of the initiatives underway include the creation and dissemination of new training tracks and the launch of an award for national data infrastructure (IND). Both initiatives include data analysis as one of the areas covered.
Sistema de Información Educativa SIE  *.sie.gob.bo Sistema de Información del SEP SISEP https://sisep.minedu.gob.bo/ Estadísticos y de reporte: https://seie.minedu.gob.bo/ https://reportes.sie.gob.bo/reporteestadistico/,Educational Information System SIE *.sie.gob.bo SEP Information System SISEP https://sisep.minedu.gob.bo/ Statistics and reporting: https://seie.minedu.gob.bo/ https://reportes.sie.gob.bo/reporteestadistico/
Sistema de Información para la Gestión Financiera del Estado - SIGFE https://www.sigfe.gob.cl/,State Financial Management Information System -- SIGFE https://www.sigfe.gob.cl/
Sitio web de una ONG que utiliza los datos de contrataciones públicas:  https://foco.reaccion.org.py/ Sitio web del BID sobre mapa de inversiones por país: https://rindiendocuentas.gov.py/,Website of an NGO that uses public-procurement data:  https://foco.reaccion.org.py/ IDB website on country investment maps: https://rindiendocuentas.gov.py/
Sitios web de las diferentes instituciones,Websites of the different institutions
Skills and talent are available to a limited extent.,Skills and talent are available to a limited extent.
"Sobre los puntos 4 y 5, están incluidos en distintos componentes, sin embargo, no están consolidados en un sistema que recopile ina información. Sistemas del Ministerio de Salud:  https://www.ministeriodesalud.go.cr/digital  Por parte de la Caja Costarricense del Seguro Social se cuenta con un Dashboard para cumplir con los rubros indicados en este apartado: (se adjunta imagen)","Regarding points 4 and 5, they are included across different components; however, they are not consolidated into a single system that gathers the information. Ministry of Health systems:  https://www.ministeriodesalud.go.cr/digital  The Costa Rican Social Security Fund has a Dashboard to meet the items indicated in this section (image attached)"
Solo con algunas instituciones,Only with some institutions
Son coordinaciones ad-doc,They are ad hoc coordination efforts
Son iniciativas ad-doc,They are ad hoc initiatives
"Tanto el BCRP como MEF preparan estadísticas fiscales que toman sus datos de la consulta amigable. Asimismo, se presentan informes de ejecución presupuestal periódicamente y se prepara la Cuenta General de la República una vez al año.","Both the BCRP and MEF prepare fiscal statistics using data from the friendly query tool. Budget-execution reports are also presented periodically, and the General Account of the Republic is prepared once a year."
Tax Administration Jamaica (TAJ) successfully implemented the three phases of its new Revenue Administration Information System (RAIS) in September 2016. This substantial investment is a customized Internet-based solution built with sophisticated risk models in keeping with international best practices. This includes the reengineering of work flow management and changing core business processes using the application of modern techniques in TAJ’s operation.,Tax Administration Jamaica (TAJ) successfully implemented the three phases of its new Revenue Administration Information System (RAIS) in September 2016. This substantial investment is a customized Internet-based solution built with sophisticated risk models in keeping with international best practices. This includes the reengineering of work flow management and changing core business processes using the application of modern techniques in TAJ's operation.
The Digital Health legal Framework is currently in drafting phase.,The Digital Health legal Framework is currently in drafting phase.
"The Dominica EMIS (Education Management Information System) is a tool used to collect, analyze, and report educational data in Dominica. It's designed to support decision-makers in the education sector by providing them with timely and accurate information about schools, students, teachers, and educational resources. The system is likely used for a variety of purposes, such as planning, policy formulation, monitoring educational programs, and ensuring the efficient allocation of resources. EMIS systems are commonly used worldwide to improve the management and effectiveness of educational systems.","The Dominica EMIS (Education Management Information System) is a tool used to collect, analyze, and report educational data in Dominica. It's designed to support decision-makers in the education sector by providing them with timely and accurate information about schools, students, teachers, and educational resources. The system is likely used for a variety of purposes, such as planning, policy formulation, monitoring educational programs, and ensuring the efficient allocation of resources. EMIS systems are commonly used worldwide to improve the management and effectiveness of educational systems."
"The Dominica EMIS, while potentially capable of handling a broad range of educational management functions, appears to be primarily focused on reporting student performance. This limitation means that while the system could be used for comprehensive educational management tasks like resource allocation, curriculum development, teacher training, and policy analysis, it is mainly utilized to track and report on student academic outcomes. Expanding its functionality could enable a more holistic approach to educational management, allowing for data-driven decisions in various aspects of the education sector.","The Dominica EMIS, while potentially capable of handling a broad range of educational management functions, appears to be primarily focused on reporting student performance. This limitation means that while the system could be used for comprehensive educational management tasks like resource allocation, curriculum development, teacher training, and policy analysis, it is mainly utilized to track and report on student academic outcomes. Expanding its functionality could enable a more holistic approach to educational management, allowing for data-driven decisions in various aspects of the education sector."
"The Education Statistics Digest is disseminated via email to Heads of Divisions/Units within the MoE, to school principals, on the MoE website and the Central Statistical Office. Information on teacher attendance and student attendance, infractions, transport and meals are collated for the executive on a weekly basis. Examinations data is collated and analysed annually for the Cabinet and included in annual reports. Specific requests are responded to via email and other formal written communication channels. https://www.moe.gov.tt/2019-2020-education-statistics-digest-4/","The Education Statistics Digest is disseminated via email to Heads of Divisions/Units within the MoE, to school principals, on the MoE website and the Central Statistical Office. Information on teacher attendance and student attendance, infractions, transport and meals are collated for the executive on a weekly basis. Examinations data is collated and analysed annually for the Cabinet and included in annual reports. Specific requests are responded to via email and other formal written communication channels. https://www.moe.gov.tt/2019-2020-education-statistics-digest-4/"
The Educational Planning Division records data requests and responses,The Educational Planning Division records data requests and responses
The Gentax Integrated Tax Processing System (ITPS) is utilized to a limited extent to determine tax payable based on previous periods.,The Gentax Integrated Tax Processing System (ITPS) is utilized to a limited extent to determine tax payable based on previous periods.
The HMIS is made up of multiple disparate information systems and manual processes to support activities.,The HMIS is made up of multiple disparate information systems and manual processes to support activities.
"The HRMIS is developed using the Smartstream software , which also function for other activities in the Public Service such as payroll, Budget, payables, etc. Therefore, it is an integrated system.","The HRMIS is developed using the Smartstream software , which also function for other activities in the Public Service such as payroll, Budget, payables, etc. Therefore, it is an integrated system."
"The Ministry of Health does not have a per say Analytic Unit but rather an epidemiology/Statistical unit that does Data management. The epidemiology unit typically handles tasks related to disease surveillance, outbreak investigation, and monitoring of public health indicators. Within this unit, data management plays a crucial role in collecting, storing, cleaning, and organizing health data from various sources.","The Ministry of Health does not have a per say Analytic Unit but rather an epidemiology/Statistical unit that does Data management. The epidemiology unit typically handles tasks related to disease surveillance, outbreak investigation, and monitoring of public health indicators. Within this unit, data management plays a crucial role in collecting, storing, cleaning, and organizing health data from various sources."
"The Ministry of Health does not have a per say Analytic Unit but rather an epidemiology/Statistical unit that does data management. The epidemiology unit typically handles tasks related to disease surveillance, outbreak investigation, and monitoring of public health indicators. Within this unit, data management plays a crucial role in collecting, storing, cleaning, and organizing health data from various sources.","The Ministry of Health does not have a per say Analytic Unit but rather an epidemiology/Statistical unit that does data management. The epidemiology unit typically handles tasks related to disease surveillance, outbreak investigation, and monitoring of public health indicators. Within this unit, data management plays a crucial role in collecting, storing, cleaning, and organizing health data from various sources."
"The Student Management System (SMS) is a centralized datastore that provides for historical record for students , digital school operations management, a platform for management and tracking of student, teacher and school data and a resource which facilitates data-driven policies. While the web-based SMS is being rolled out, pre-existing data collection, management analysis and reporting systems continue to be simultaneously implemented within the Ministry of Education (MoE). A variety of Divisions/Units within the MoE collect, manage, analyse and report data on the education system of Trinidad and Tobago using partially digitized processes.","The Student Management System (SMS) is a centralized datastore that provides for historical record for students , digital school operations management, a platform for management and tracking of student, teacher and school data and a resource which facilitates data-driven policies. While the web-based SMS is being rolled out, pre-existing data collection, management analysis and reporting systems continue to be simultaneously implemented within the Ministry of Education (MoE). A variety of Divisions/Units within the MoE collect, manage, analyse and report data on the education system of Trinidad and Tobago using partially digitized processes."
"The below link is an internal platform used to host dashboard as it relates to revenue,  registration and tax compliance.   https://app.powerbi.com/groups/d369fb6a The below is an internal platform used to share operational and standardized reports.  http://colel/reports/browse/   Whilst we do some level of Diagnostic or Predictive Analysis, we mainly use excel and formulas. We lack the skillset to further use statistical algorithms and machine learning.","The below link is an internal platform used to host dashboard as it relates to revenue,  registration and tax compliance.   https://app.powerbi.com/groups/d369fb6a The below is an internal platform used to share operational and standardized reports.  http://colel/reports/browse/   Whilst we do some level of Diagnostic or Predictive Analysis, we mainly use excel and formulas. We lack the skillset to further use statistical algorithms and machine learning."
"The job family of Research Officer, Statistician provide a career track.","The job family of Research Officer, Statistician provide a career track."
"There are some initiatives that have been led, the E-Governance Department has led a Data 101 Course: From Data to Decisions Other types of trainings led by other departments are on data mining/data analysis tools such as GIS and microsoft excel.","There are some initiatives that have been led, the E-Governance Department has led a Data 101 Course: From Data to Decisions Other types of trainings led by other departments are on data mining/data analysis tools such as GIS and microsoft excel."
There are some quality control checks and auditing processes that are in place however additional controls are necessary moving forward to ensure optimum quality of data.,There are some quality control checks and auditing processes that are in place however additional controls are necessary moving forward to ensure optimum quality of data.
There are various courses offered by Government training institutions which renders support for data analytics but there are no specific data analytics courses.,There are various courses offered by Government training institutions which renders support for data analytics but there are no specific data analytics courses.
"There are various programmes with a data analytics component that public servants embark on, which support the use of data analytics products but there is no specific training in the use of these products.","There are various programmes with a data analytics component that public servants embark on, which support the use of data analytics products but there is no specific training in the use of these products."
There is a Business Intelligence Unit with responsibility for reporting.,There is a Business Intelligence Unit with responsibility for reporting.
There is a verbal system in place but no formal written system.,There is a verbal system in place but no formal written system.
"Toda la información es utilizada es utilizada con diferentes fines. Y las unidades a cargo depende del objetivo de uso de los datos. Hay áreas regionales centrales, de estadísticas, de políticas públicas, etc.","All information is used for different purposes. The units in charge depend on the objective of the data use. There are central regional areas, statistics areas, public policy areas, etc."
"Todas las Instituciones del país deben ingresar a los datos de contrataciones publicas para efectuar sus compras, por lo tanto ingresan regularmente todos los días a realizar diferentes transacciones.","All institutions in the country must access public-procurement data in order to make their purchases, so they log in regularly every day to carry out different transactions."
"Todas las instituciones del sector público utilizan los Sistemas Integrados de Admnistración Finaciera para registrar los datos presupuestarios, contables, de fideicomisos, de tesoreria y de Crédito Público. Adicionalmente, se utiliza el Sistema Informático de Gestión, por medio del cual las entidades registran todo lo referente a las metas físicas. Asi mismo, estos sistemas cuentan con usuarios genéricos para que las personas puedan ingresar a consultar la información pública y de rendición de cuentas.","All public-sector institutions use the Integrated Financial Administration Systems to record budgetary, accounting, trust-fund, treasury, and Public Credit data. In addition, the Management Information System is used, through which entities record everything related to physical targets. These systems also have generic user accounts so that people can log in to consult public information and accountability data."
"Todas las instituciones del sector público utilizar los Sistemas Integrados de Admnistración Finaciera para registrar los datos presupuestarios, contables, de fideicomisos, de tesoreria y de Crédito Público. Adicionalmente, se utiliza el Sistema Informático de Gestión, por medio del cual las entidades registran todo lo referente a las metas físicas. Asi mismo, estos sistemas cuentan con usuarios genéricos para que las personas puedan ingresar a consultar la información pública y de rendición de cuentas.","All public-sector institutions use the Integrated Financial Administration Systems to record budgetary, accounting, trust-fund, treasury, and Public Credit data. In addition, the Management Information System is used, through which entities record everything related to physical targets. These systems also have generic user accounts so that people can log in to consult public information and accountability data."
Todas las operaciones en el Sistema de Información de la Gestión Financiera del Estado (SIGEF) se realiza de manera electrónica.,All operations in the State Financial Management Information System (SIGEF) are carried out electronically.
Todos los sistemas de Recursos Humanos cuentan con sistema de autenticación que solo permite acceso a usuarios habilitados. Se cuenta también con distintos roles según los permisos de cada usuario dentro del sistema.,All Human Resources systems have an authentication system that only allows access to authorized users. There are also different roles according to each user's permissions within the system.
"Um dos papéis institucionais da Secretaria do Tesouro Nacional é gerenciar o Sistema Integrado de Administração Financeira do Governo Federal (SIAFI), bem como o Tesouro Gerencial.  O uso dos sistemas é descentralizado, porém o órgão presta o devido suporte para seus usuários. A unidade responsável por essa atividade é a Coordenação-Geral de Contabilidade da Secretaria do Tesouro Nacional.","One of the National Treasury Secretariat's institutional roles is to manage the Federal Government's Integrated Financial Administration System (SIAFI), as well as Tesouro Gerencial. Use of the systems is decentralized, but the agency provides the appropriate support to its users. The unit responsible for this activity is the National Treasury Secretariat's General Accounting Coordination Office."
"Whilst there exist some level of systematic data quality controls, improvements are in  progress for new areas identified as possible issues.","Whilst there exist some level of systematic data quality controls, improvements are in  progress for new areas identified as possible issues."
"With respect to medical records,there are protocols at the patient level as well as at the medical practicioner level. At the Ministry level there are also protocols for the data that is developed.  There may be varying systems and associated Protocols","With respect to medical records,there are protocols at the patient level as well as at the medical practicioner level. At the Ministry level there are also protocols for the data that is developed.  There may be varying systems and associated Protocols"
"X (Twitter) DGI PANAMA (@DGIpma) en X twitter.com	  Instagram Dirección General de Ingresos (@dgipma) • Fotos y videos de Instagram instagram.com	  Youtube DGI Panamá youtube.com Página Web Dirección General de Ingresos dgi.mef.gob.pa	  https://sertv.gob.pa/en-directo/ SERTV es un canal de televisión pública de Panamá, operado por el Sistema Estatal de Radio y Televisión.","X (Twitter) DGI PANAMA (@DGIpma) on X twitter.com Instagram General Directorate of Revenue (@dgipma) -- Instagram photos and videos instagram.com Youtube DGI Panama youtube.com General Directorate of Revenue Website dgi.mef.gob.pa https://sertv.gob.pa/en-directo/ SERTV is a Panamanian public television channel, operated by the State Radio and Television System."
"https://datos-abiertos.chilecompra.cl/organismos-compradores  (información de organismos públicos)  https://datos-abiertos.chilecompra.cl/comparador (comparador de instituciones compradoras según distintas variables transaccionales, ej: montos transados , cantidad de órdenes de compra). https://datos-abiertos.chilecompra.cl/informacion-regional/aysen  (información de cifras por región)","https://datos-abiertos.chilecompra.cl/organismos-compradores  (information on public entities)  https://datos-abiertos.chilecompra.cl/comparador (comparison tool for purchasing institutions across different transactional variables, e.g. amounts transacted, number of purchase orders). https://datos-abiertos.chilecompra.cl/informacion-regional/aysen  (figures by region)"
"https://etax2.mef.gob.pa/etax2web/Login.aspx El Sistema Informativo Tributario, e-Tax 2.0: Es el sistema informático tributario que integra mejores prácticas, reglas de negocio y procesos de la DGI para otorgar mayor eficiencia en la operación de la institución, así mismo incorpora y facilita trámites en línea para el contribuyente.","https://etax2.mef.gob.pa/etax2web/Login.aspx The e-Tax 2.0 Tax Information System: is the tax IT system that integrates DGI's best practices, business rules, and processes to provide greater operational efficiency for the institution, and also incorporates and facilitates online procedures for taxpayers."
